date,PENN,KHC,FANG,CHTR,NCLH,CCL,RCL
2018-12-20,2152071460.0,54672150000.0,10973481680.0,66823578808.5,9365629041.0,34853000000.0,20445074340.0
2018-12-21,2041679640.0,53696950000.0,10941435120.0,65323528080.9,9031300439.3,33502000000.0,19456678440.0
2018-12-24,2012090080.0,51856260000.0,10559341520.0,62928508437.6,8756752448.5,32347000000.0,18817375560.0
2018-12-26,2160037880.0,52770510000.0,11338319440.0,65730750441.0,9285921559.8,33250000000.0,19866757590.0
2018-12-27,2132724440.0,53343440000.0,11448017280.0,65507583384.9,9201785885.2,33691000000.0,19927743720.0
2018-12-28,2120205780.0,53111830000.0,11325993840.0,65588107580.4,9294777946.6,34076000000.0,20196923880.0
2018-12-31,2142966980.0,52465760000.0,11425831200.0,65562799976.1,9385555911.3,34510000000.0,20564943630.0
2019-01-02,2213526700.0,52831460000.0,11736436320.0,66257608748.7,9383341814.6,34895000000.0,20564943630.0
2019-01-03,2269291640.0,52794890000.0,11852296960.0,66144874875.0,9013587665.7,33159000000.0,19462987350.0
2019-01-04,2410411080.0,54233310000.0,12316972080.0,69651128416.2,9527258100.1,35035000000.0,20768931720.0
2019-01-07,2561773060.0,55257270000.0,12649763280.0,69358940621.1,9677816675.7,35448000000.0,21414543510.0
2019-01-08,2639161140.0,55306030000.0,12935717200.0,69184088082.3,9970077440.1,36330000000.0,21856167210.0
2019-01-09,2710858920.0,55013470000.0,13162508240.0,68477775853.2,10127278305.8,36393000000.0,21946594920.0
2019-01-10,2795075360.0,55586400000.0,13081159280.0,67334332277.1,10222484463.9,36603000000.0,22060155300.0
2019-01-11,2829217160.0,55598590000.0,12830949600.0,67764561550.2,10226912657.3,36680000000.0,22379806740.0
2019-01-14,2699478320.0,56378750000.0,12881484560.0,67078955542.8,10082996371.8,36279000000.0,22074876090.0
2019-01-15,2684683540.0,57183290000.0,12943112560.0,67640324220.0,10191487110.1,36779400000.0,22211569140.0
2019-01-16,2719963400.0,57097960000.0,13020763840.0,67596611085.3,10151633369.5,36647350000.0,22219981020.0
2019-01-17,2771176100.0,57390520000.0,13021996400.0,67734652563.3,10359758459.3,37210300000.0,22510190880.0
2019-01-18,2799627600.0,57939070000.0,13174833840.0,67042144482.0,10523601615.1,38141600000.0,22995976950.0
2019-01-22,2746138780.0,57634320000.0,12505553760.0,65562799976.1,10317690622.0,37891400000.0,22844563110.0
2019-01-23,2717687280.0,57366140000.0,12489530480.0,65461569558.9,10344259782.4,37717650000.0,22777268070.0
2019-01-24,2752967140.0,56732260000.0,12517879360.0,66163280405.4,10404040393.3,38238900000.0,23080095750.0
2019-01-25,2752967140.0,56988250000.0,12597995760.0,67044445173.3,10612165483.1,38579450000.0,23498586780.0
2019-01-28,2746138780.0,57171100000.0,12362576800.0,66917907151.8,10709585737.9,39198000000.0,23597426370.0
2019-01-29,2686959660.0,57146720000.0,12345320960.0,66669432491.4,10787079122.4,39100700000.0,23563778850.0
2019-01-30,2760933560.0,56988250000.0,12604158560.0,66699341478.3,11258681719.5,39913850000.0,25441731060.0
2019-01-31,2758657440.0,58585140000.0,12710158720.0,76164385486.5,11387099328.1,40018100000.0,25246154850.0
2019-02-01,2826941040.0,58219440000.0,12681809840.0,78442069873.5,11395955714.9,40108450000.0,24880238070.0
2019-02-04,2831493280.0,58182870000.0,12886414800.0,77533296810.0,11531015613.6,40435100000.0,25025343000.0
2019-02-05,2891810460.0,58682660000.0,12557321280.0,78384552591.0,11471235002.7,40699200000.0,24861311340.0
2019-02-06,2940747040.0,58134110000.0,12528972400.0,79031046846.3,11650576835.4,40525450000.0,24846590550.0
2019-02-07,2930504500.0,57573370000.0,12074157760.0,79261115976.3,11369386554.5,39587200000.0,24327156960.0
2019-02-08,2850840300.0,57853740000.0,11906529600.0,79180591780.8,11360530167.7,39357850000.0,24150507480.0
2019-02-11,2865635080.0,57695270000.0,12061832160.0,77721953496.6,11486733679.6,39489900000.0,24415481700.0
2019-02-12,2836045520.0,58646090000.0,12162902080.0,78315531852.0,11473449099.4,39316150000.0,24455438130.0
2019-02-13,2793937300.0,58311360000.0,12451321120.0,77876099813.7,11632864061.8,39649750000.0,24781398480.0
2019-02-14,2903205600.0,57944160000.0,17138283630.0,77746578392.0,11422995961.3,39684500000.0,24601430280.0
2019-02-15,2894903950.0,58286880000.0,17413935500.0,79444439852.2,11606849508.1,39788750000.0,24758835780.0
2019-02-19,2911507250.0,58470480000.0,17298392800.0,79301054769.1,11683455152.6,40518500000.0,25050560640.0
2019-02-20,2877114700.0,59070240000.0,17570743450.0,79603756611.2,11753494599.0,40900750000.0,25359075420.0
2019-02-21,2855767600.0,58972320000.0,16859330540.0,79553685629.8,12151843950.4,40497650000.0,25388457780.0
2019-02-22,2981478300.0,42778800000.0,17171295830.0,79676587129.6,12114635494.5,40879900000.0,25380062820.0
2019-02-25,2987408050.0,41897520000.0,17379272690.0,79408024593.0,12243770723.8,40706150000.0,25302409440.0
2019-02-26,2983850200.0,40538880000.0,17415586110.0,78820828538.4,12162787613.9,40483750000.0,25113522840.0
2019-02-27,3009941100.0,39412800000.0,17412284890.0,78527230511.1,12020519988.4,40087600000.0,24861674040.0
2019-02-28,2947085750.0,40624560000.0,16989728730.0,78499919066.7,12154032683.1,40143200000.0,24865871520.0
2019-03-01,2970804750.0,39657600000.0,17296742190.0,78880003334.6,12097125632.9,40198800000.0,24981302220.0
2019-03-04,2834420500.0,40673520000.0,17276934870.0,78770757557.0,11950480542.0,39309200000.0,24697972320.0
2019-03-05,2779866800.0,40440960000.0,16938559820.0,78235908437.5,12136522821.5,39691450000.0,25061054340.0
2019-03-06,2753775900.0,40220640000.0,16514353050.0,77509879207.2,12064294642.4,39024250000.0,24574146660.0
2019-03-07,2715825500.0,39033360000.0,16136363360.0,77389253661.1,11963612938.2,38489100000.0,24284520540.0
2019-03-08,2700408150.0,39290400000.0,15763325500.0,76822541189.8,12040218582.7,38204150000.0,24458715960.0
2019-03-11,2759705650.0,39376080000.0,16106652380.0,77628228799.6,12138711554.2,38523850000.0,24530073120.0
2019-03-12,2681432950.0,39155760000.0,16588630500.0,77953690178.7,12114635494.5,38405700000.0,24406247460.0
2019-03-13,2682618900.0,39535200000.0,17070608620.0,79232776158.1,12055539711.6,38982550000.0,24580442880.0
2019-03-14,2592486700.0,39008880000.0,17201006810.0,80275162952.7,12073049573.2,39218850000.0,24439827300.0
2019-03-15,2623321400.0,39278160000.0,16900595790.0,81005744090.4,12158410148.5,39343950000.0,24593035320.0
2019-03-18,2635180900.0,39204720000.0,17255476940.0,81331205469.5,12291922843.2,39858250000.0,24828094200.0
2019-03-19,2632809000.0,39327120000.0,17030993980.0,82036751116.5,12280979179.7,39698400000.0,24647602560.0
2019-03-20,2541490850.0,39192480000.0,17361115980.0,82489665902.8,12228449594.9,39288350000.0,24345384000.0
2019-03-21,2495238800.0,40086000000.0,17481610510.0,83361356169.9,12366339755.0,39795700000.0,24716860980.0
2019-03-22,2394433050.0,39522960000.0,16732233570.0,82111857588.6,12173731277.4,39211900000.0,24257236920.0
2019-03-25,2373085950.0,39780000000.0,16667859780.0,81215131830.8,12075238305.9,39371750000.0,24030573000.0
2019-03-26,2370714050.0,40269600000.0,16936909210.0,81030779581.1,11924215749.6,35938450000.0,23738848140.0
2019-03-27,2338693400.0,39951360000.0,16893993350.0,80912429988.7,11806024183.8,35208700000.0,23293915260.0
2019-03-28,2346995050.0,40257360000.0,16925354940.0,80311578211.9,11891384759.1,34986300000.0,23600331300.0
2019-03-29,2383759500.0,39963600000.0,16758643330.0,78955109806.7,12029274919.2,35250400000.0,24055757880.0
2019-04-01,2425267750.0,39780000000.0,17115175090.0,78798069001.4,12280979179.7,36272050000.0,24263533140.0
2019-04-02,2466776000.0,39265920000.0,16917101890.0,78891383103.1,12366339755.0,36397150000.0,24399951240.0
2019-04-03,2489309050.0,39474000000.0,16499497560.0,78604612936.9,12423246805.2,36967050000.0,24477604620.0
2019-04-04,2476263600.0,40012560000.0,16479690240.0,78684271316.4,12416680607.1,36904500000.0,24318100380.0
2019-04-05,2534375150.0,40600080000.0,16910499450.0,79986116832.8,12504229915.1,36883650000.0,24611923980.0
2019-04-08,2518957800.0,40624560000.0,17224115350.0,80600624331.8,12539249638.3,36494450000.0,24853279080.0
2019-04-09,2453730550.0,40330800000.0,16974873240.0,80696214387.2,12230638327.6,36070500000.0,24202669680.0
2019-04-10,2502354500.0,40367520000.0,17144886070.0,80648419359.5,12366339755.0,36327650000.0,24452419740.0
2019-04-11,2501168550.0,40379760000.0,16492895120.0,80853255192.5,12580835559.6,36466650000.0,24962413560.0
2019-04-12,2516585900.0,40477680000.0,17542683080.0,81035331488.5,12825973622.0,37231150000.0,25592035560.0
2019-04-15,2481007400.0,40563360000.0,17489863560.0,81328929515.8,12841294750.9,37241820000.0,25701170040.0
2019-04-16,2507098300.0,40440960000.0,17640069070.0,81490522228.5,13036091961.2,37976400000.0,26047462140.0
2019-04-17,2524887550.0,40257360000.0,17866202640.0,82318969375.3,12659629936.8,37796220000.0,25864871760.0
2019-04-18,2516585900.0,40343040000.0,17707744080.0,81790948116.9,12458266528.4,37165590000.0,25392655260.0
2019-04-22,2523701600.0,40269600000.0,18354783200.0,81490522228.5,12388227082.0,36777510000.0,25270928340.0
2019-04-23,2612647850.0,40514400000.0,18455470410.0,81622527543.1,12541438371.0,37248750000.0,25705367520.0
2019-04-24,2622135450.0,40098240000.0,18328373440.0,82048130885.0,12471398924.6,37234890000.0,25499691000.0
2019-04-25,2593672650.0,39804480000.0,18092336210.0,83472877901.2,12432001736.0,37304190000.0,25344384240.0
2019-04-26,2622135450.0,40465440000.0,17696189810.0,84244426205.5,12534872172.9,37713060000.0,25428333840.0
2019-04-29,2611461900.0,40722480000.0,17645020900.0,84431054408.9,12493286251.6,37719990000.0,25663392720.0
2019-04-30,2569953650.0,40685760000.0,17560839790.0,84481125390.3,12342263695.3,38017980000.0,25382161560.0
2019-05-01,2495238800.0,40379760000.0,16732233570.0,84446986084.8,12694649660.0,38683260000.0,27080042220.0
2019-05-02,2376643800.0,39388320000.0,16360846320.0,84303601001.7,12453889063.0,37650690000.0,26395852980.0
2019-05-03,2371900000.0,39877920000.0,16583678670.0,85958219341.6,12749367977.5,38239740000.0,27470407860.0
2019-05-06,2297185150.0,40110480000.0,16621642700.0,85639585823.6,12758122908.3,38011050000.0,27109424580.0
2019-05-07,2223656250.0,39780000000.0,16213942030.0,85289088953.8,12517362311.3,37200240000.0,26712762720.0
2019-05-08,2255676900.0,39694320000.0,17471706850.0,84738308158.4,12550193301.8,37435860000.0,26721157680.0
2019-05-09,2394433050.0,39877920000.0,17866202640.0,85195774852.1,12604911619.3,37380420000.0,26723256420.0
2019-05-10,2411036350.0,39963600000.0,17808431290.0,86006014369.3,12672762333.0,37657620000.0,26458815180.0
2019-05-13,2344623150.0,39131280000.0,17694539200.0,83957656039.3,12101503098.3,36576540000.0,25581541860.0
2019-05-14,2361226450.0,39498480000.0,18009805710.0,84927212315.5,12322565101.0,37297260000.0,25936228920.0
2019-05-15,2409850400.0,39592800000.0,18001552660.0,85846697610.3,12416680607.1,37276470000.0,25976104980.0
2019-05-16,2518266400.0,39666120000.0,18256051970.0,86352837952.3,12477459813.5,37373490000.0,26407737440.0
2019-05-17,2494731200.0,39751660000.0,18320409380.0,87306313909.7,12340869028.4,37200240000.0,26231293760.0
2019-05-20,2518266400.0,38847380000.0,18095983540.0,85245721319.3,12117553935.3,36299340000.0,25859501720.0
2019-05-21,2533564280.0,39079560000.0,18779162200.0,85679530285.7,12308347412.9,36493380000.0,26191383880.0
2019-05-22,2514736120.0,38957360000.0,17967268720.0,85424215633.6,12317019843.7,36472590000.0,26248097920.0
2019-05-23,2451191080.0,38431900000.0,17166926570.0,84843544256.7,12043838273.5,35772660000.0,26134669840.0
2019-05-24,2484140360.0,38016420000.0,17180128090.0,84728313750.0,12006980442.6,35765730000.0,25979231360.0
2019-05-28,2424125600.0,35511320000.0,17082766880.0,85180198090.0,11972290719.4,35516250000.0,25855300680.0
2019-05-29,2392353080.0,35046960000.0,16718074890.0,84811912352.9,11850876688.2,35758800000.0,25586434120.0
2019-05-30,2324101000.0,33482800000.0,16559656650.0,85681789707.4,11959282073.2,35724150000.0,25825893400.0
2019-05-31,2218192600.0,33788300000.0,16181763140.0,85135009656.0,11861717226.7,35474670000.0,25575931520.0
2019-06-03,2081688440.0,34729240000.0,16199915230.0,85327060500.5,11772824811.0,35426160000.0,25353276400.0
2019-06-04,2212308800.0,35034740000.0,16358333470.0,87591001043.9,11764152380.2,36230040000.0,25523418520.0
2019-06-05,2197010920.0,34790340000.0,15861626280.0,86978697763.2,11356548132.6,35266770000.0,24884860440.0
2019-06-06,2219369360.0,34973640000.0,16102554020.0,87509661862.7,11261151393.8,35453880000.0,24920569280.0
2019-06-07,2320570720.0,35120280000.0,16010143380.0,89030252666.8,11402078394.3,36195390000.0,25409990440.0
2019-06-10,2362934080.0,37038820000.0,16105854400.0,89339793439.7,11670923749.1,36853740000.0,25928818880.0
2019-06-11,2338222120.0,36953280000.0,16462295440.0,88487991458.8,11618889164.3,36846810000.0,25806988720.0
2019-06-12,2334691840.0,36818860000.0,16206515990.0,88379539217.2,11673091856.8,36999270000.0,26103162040.0
2019-06-13,2351166480.0,37161020000.0,16529953230.0,88054182492.4,11647074564.4,36625050000.0,25725068440.0
2019-06-14,2305272840.0,37038820000.0,16328630050.0,88587406013.6,11768488595.6,36812160000.0,26073754760.0
2019-06-17,2322924240.0,36867740000.0,16762630020.0,89037030931.9,11499643240.8,36230040000.0,25670454920.0
2019-06-18,2331161560.0,36989940000.0,17251086260.0,89294605005.7,11653578887.5,36299340000.0,25758676760.0
2019-06-19,2318217200.0,37833120000.0,17181778280.0,89868498117.5,11688268610.7,36618120000.0,25762877800.0
2019-06-20,2275853840.0,38040860000.0,17754394210.0,90098959130.9,11395574071.2,33818400000.0,24941574480.0
2019-06-21,2218192600.0,38468560000.0,18117436010.0,89177115077.3,11081198454.7,32314590000.0,24122371680.0
2019-06-24,2172298960.0,37295440000.0,17762645160.0,88668745194.8,11020491439.1,31878000000.0,24597089200.0
2019-06-25,2108753920.0,37490960000.0,17363299180.0,88323053674.7,11026995762.2,31496850000.0,24374434080.0
2019-06-26,2151117280.0,37686480000.0,17694987370.0,87719788080.8,10929430915.7,31448340000.0,24481560600.0
2019-06-27,2264086240.0,37600940000.0,17737892310.0,88436024759.7,11239470316.8,31822560000.0,25038198400.0
2019-06-28,2266439760.0,37930880000.0,17982120430.0,89287826740.6,11627561595.1,32259150000.0,25460402920.0
2019-07-01,2280560880.0,37222120000.0,18044827650.0,89866238695.8,11451944871.4,32078970000.0,24800839640.0
2019-07-02,2294682000.0,37295440000.0,17190029230.0,90080883757.3,11649242672.1,32245290000.0,25004590080.0
2019-07-03,2295858760.0,38187500000.0,17359998800.0,90376868000.0,11438936225.2,32002740000.0,24479460080.0
2019-07-05,2311156640.0,37869780000.0,17724690790.0,90756450845.6,11263319501.5,32508630000.0,24240000800.0
2019-07-08,2284091160.0,37503180000.0,17650432240.0,90241302698.0,10894741192.5,32169060000.0,23502718280.0
2019-07-09,2255848920.0,37271000000.0,17652082430.0,90652517447.4,11005314685.2,31822560000.0,23361983440.0
2019-07-10,2194657400.0,38248600000.0,18099283920.0,92005911045.7,10764654730.5,31538430000.0,23185539760.0
2019-07-11,2101693360.0,37454300000.0,18039877080.0,92692775242.5,10758150407.4,31760190000.0,23189740800.0
2019-07-12,2152294040.0,37637600000.0,18289055770.0,93610100452.7,10795008238.3,32058180000.0,23135127280.0
2019-07-15,2158177840.0,37490960000.0,17559671790.0,93682401947.1,10918590377.2,32536350000.0,23704368200.0
2019-07-16,2213485560.0,37051040000.0,17180128090.0,93729849802.8,11018323331.4,32096950000.0,24061456600.0
2019-07-17,2171122200.0,37197680000.0,16797284010.0,93666585995.2,10710452038.0,31537240000.0,23475411520.0
2019-07-18,2168768680.0,37943100000.0,17092668020.0,93906084695.4,10684434745.6,31433590000.0,23315772000.0
2019-07-19,2107577160.0,38541880000.0,17262637590.0,92588841844.3,10537003422.0,31157190000.0,23137227800.0
2019-07-22,2076981400.0,38480780000.0,17077816310.0,92152773456.2,10389572098.4,31164100000.0,23448104760.0
2019-07-23,2148763760.0,39042900000.0,17234584360.0,92078212540.1,10504481806.5,31924200000.0,23889213960.0
2019-07-24,2244081320.0,39189540000.0,17236234550.0,92561728783.9,10723460684.2,32559920000.0,24227397680.0
2019-07-25,2220546120.0,38554100000.0,16732926600.0,91619549935.0,10571693145.2,32214420000.0,23744278080.0
2019-07-26,2293505240.0,38920700000.0,16830287810.0,90103477974.3,10632400160.8,32663570000.0,23937525920.0
2019-07-29,2314686920.0,38810720000.0,16457344870.0,88942135220.5,10645408807.0,32718850000.0,24279910680.0
2019-07-30,2322924240.0,38908480000.0,16968903770.0,89147742595.2,10515322345.0,32739580000.0,24363931480.0
2019-07-31,2297035520.0,39116220000.0,17067915170.0,87073593474.6,10719124468.8,32635930000.0,24437449680.0
2019-08-01,2247611600.0,39751660000.0,16072850600.0,86847651304.6,10530499098.9,32242060000.0,23956430600.0
2019-08-02,2227606680.0,39360620000.0,16087702310.0,86910915112.2,10287671036.5,31758360000.0,23259057960.0
2019-08-05,2213485560.0,38419680000.0,15090987550.0,85799279635.8,9984135958.5,31240110000.0,22620499880.0
2019-08-06,2162884880.0,37368760000.0,15026630140.0,86307649518.3,10172761328.4,31136460000.0,22488167120.0
2019-08-07,2082865200.0,37723140000.0,15303862060.0,84735092015.1,10328865082.8,31385220000.0,22553283240.0
2019-08-08,2178182760.0,34484840000.0,15709808800.0,85864802865.1,10537003422.0,32096950000.0,23051106480.0
2019-08-09,2173475720.0,32383000000.0,15911131980.0,85760869466.9,10766822838.2,31786000000.0,22948181000.0
2019-08-12,2164061640.0,32126380000.0,15987040720.0,85017519727.6,10701779607.2,31475050000.0,22538579600.0
2019-08-13,2141703200.0,31723120000.0,16491998860.0,85715681032.9,10935935238.8,31744540000.0,22901969560.0
2019-08-14,2005199040.0,31210960000.0,15892979890.0,84768983340.6,10604214760.7,30894610000.0,21885317880.0
2019-08-15,1958226000.0,30648380000.0,15595951800.0,84704245117.8,10583178480.6,30611300000.0,21825268270.0
2019-08-16,2038749000.0,31076430000.0,15831982800.0,85498055573.7,10878412740.8,31046630000.0,22100526780.0
2019-08-19,2133276000.0,31443330000.0,16271488800.0,86367467025.4,11065897271.0,31606340000.0,22642638960.0
2019-08-20,2158950000.0,30746220000.0,16160798400.0,87063440898.5,10986162470.8,31336850000.0,22615323230.0
2019-08-21,2128608000.0,30905210000.0,16294278000.0,87192407303.1,10968922514.0,31751450000.0,22623728070.0
2019-08-22,2155449000.0,31333260000.0,16152659400.0,86950039404.8,10882722730.0,31157190000.0,22489250630.0
2019-08-23,2102934000.0,30978590000.0,15398988000.0,85720411443.7,10714633151.2,29906480000.0,21543706130.0
2019-08-26,2149614000.0,31284340000.0,15219930000.0,88226362098.6,10662913280.8,30044680000.0,21535301290.0
2019-08-27,2091264000.0,30575000000.0,15035988600.0,88606590636.3,10578868491.4,29733730000.0,21384014170.0
2019-08-28,2136777000.0,30782910000.0,15729431400.0,89053525935.0,10682308232.2,29989400000.0,21680284780.0
2019-08-29,2196294000.0,30978590000.0,16046852400.0,90552204498.8,10824537875.8,30404000000.0,21722308980.0
2019-08-30,2237139000.0,31210960000.0,15965462400.0,91074740793.3,10936597595.0,30459280000.0,21911417880.0
2019-09-03,2156616000.0,31871380000.0,15789660000.0,91568370824.7,10899962686.8,30175970000.0,21610944850.0
2019-09-04,2226636000.0,32115980000.0,15923139600.0,93271616788.9,10999092438.4,30327990000.0,22008073540.0
2019-09-05,2287320000.0,32519570000.0,15895467000.0,93845294933.5,11272776752.6,31171010000.0,22470339740.0
2019-09-06,2303658000.0,33363440000.0,15561768000.0,94661340976.4,11231831855.2,31592520000.0,22779217610.0
2019-09-09,2332833000.0,34341840000.0,15714781200.0,93340547108.6,11408541412.4,32898510000.0,23241483810.0
2019-09-10,2357340000.0,35418080000.0,16190098800.0,93687422265.8,11781355478.2,34315060000.0,23901263750.0
2019-09-11,2408688000.0,35809440000.0,16069641600.0,94501244750.0,11766270516.0,34349610000.0,23918073430.0
2019-09-12,2400519000.0,35503690000.0,15654552600.0,94501244750.0,11727480613.2,34287420000.0,23800405670.0
2019-09-13,2441364000.0,35772750000.0,15745709400.0,94616869802.4,11783510472.8,34930050000.0,24128194430.0
2019-09-16,2435529000.0,36225260000.0,17098411200.0,94112121977.5,11494741196.4,33803720000.0,23939085530.0
2019-09-17,2385348000.0,34684280000.0,16351251000.0,94534598130.5,11628350861.6,34114670000.0,23972704890.0
2019-09-18,2341002000.0,34745430000.0,15993135000.0,94594634215.4,11611110904.8,33748440000.0,23741571790.0
2019-09-19,2305992000.0,34427450000.0,15843377400.0,95039345955.4,11587405964.2,33430580000.0,23630207660.0
2019-09-20,2305992000.0,34415220000.0,15760359600.0,93467289954.5,11565856018.2,33320020000.0,23466313280.0
2019-09-23,2295489000.0,34488600000.0,15999646200.0,93725222763.7,11531376104.6,32960700000.0,23018755550.0
2019-09-24,2239473000.0,34158390000.0,15381082200.0,92840246401.1,11445176320.6,32905420000.0,22827545440.0
2019-09-25,2232471000.0,34415220000.0,15177607200.0,92646796794.2,11486121218.0,33209460000.0,23041868860.0
2019-09-26,2217300000.0,34256230000.0,14669733600.0,91388262570.0,11046502319.6,30369450000.0,22468238530.0
2019-09-27,2129775000.0,34048320000.0,14648572200.0,90323177952.7,10994782449.2,30113780000.0,22489250630.0
2019-09-30,2174121000.0,34158390000.0,14635549800.0,91637301144.4,11156407044.2,30203610000.0,22762407930.0
2019-10-01,2133276000.0,33436820000.0,13836300000.0,90187540872.0,10938752589.6,29360590000.0,21989162650.0
2019-10-02,2171787000.0,32470650000.0,13530273600.0,91332673602.5,10589643464.4,28635040000.0,21644564210.0
2019-10-03,2172954000.0,32458420000.0,13981174200.0,92649020352.9,10374144004.4,28331000000.0,21890405780.0
2019-10-04,2195127000.0,32996540000.0,13904667600.0,95106052716.4,10438793842.4,28427740000.0,21707600510.0
2019-10-07,2195127000.0,32947620000.0,13570968600.0,95621918334.8,10464653777.6,28268810000.0,21558414600.0
2019-10-08,2163618000.0,32666330000.0,13155879600.0,95183877270.9,10165109528.2,27729830000.0,21228524630.0
2019-10-09,2160117000.0,32690790000.0,13274709000.0,95452927873.6,10173729506.6,28006230000.0,21407127480.0
2019-10-10,2161284000.0,32947620000.0,13435861200.0,94930391579.1,10363369031.4,28296450000.0,21770636810.0
2019-10-11,2228970000.0,33118840000.0,13614919200.0,94092109949.2,10593953453.6,28711050000.0,22602715970.0
2019-10-14,2234805000.0,33412360000.0,13667008800.0,94047638775.2,10630588361.8,29049640000.0,22684663160.0
2019-10-15,2280318000.0,33620270000.0,13810255200.0,96262303240.4,10690928210.6,29360590000.0,23004047080.0
2019-10-16,2316495000.0,33559120000.0,13580735400.0,97414106647.0,10630588361.8,29206710000.0,22760306720.0
2019-10-17,2400519000.0,33962710000.0,13680031200.0,98265729629.1,10727563118.8,29241160000.0,22934707150.0
2019-10-18,2384181000.0,33767030000.0,13343076600.0,97847700593.5,10820227886.6,29482310000.0,23361252780.0
2019-10-21,2413356000.0,34011630000.0,13468417200.0,97427447999.2,10979697487.0,29709680000.0,23548260470.0
2019-10-22,2423859000.0,34855500000.0,13948618200.0,97220657040.1,10768508016.2,29316950000.0,22779217610.0
2019-10-23,2485710000.0,34990030000.0,14187904800.0,96849322737.2,10923667627.4,30316000000.0,23046071280.0
2019-10-24,2454201000.0,34794350000.0,14147209800.0,96740368360.9,10984007476.2,30247100000.0,22928403520.0
2019-10-25,2468205000.0,34708740000.0,14236738800.0,102770659555.3,11091757206.2,30708730000.0,23401175770.0
2019-10-28,2541726000.0,34696510000.0,14096748000.0,103860203318.3,11182266979.4,30440020000.0,23575576200.0
2019-10-29,2574402000.0,34415220000.0,14311617600.0,103188688590.9,11339581585.2,30426240000.0,23800405670.0
2019-10-30,2549895000.0,34855500000.0,13735376400.0,104235984738.6,11031417357.4,29771690000.0,22991439820.0
2019-10-31,2488044000.0,39539590000.0,13960012800.0,104031417338.2,10938752589.6,29551210000.0,22867468430.0
2019-11-01,2503215000.0,39882030000.0,14127676200.0,105948124937.6,11061587281.8,29592550000.0,23361252780.0
2019-11-04,2544060000.0,40762590000.0,14708800800.0,105285504445.0,11268466763.4,30460690000.0,23802506880.0
2019-11-05,2572068000.0,40248930000.0,14687639400.0,105229915477.5,11311566655.4,30908540000.0,23850834710.0
2019-11-06,2535891000.0,40530220000.0,12566616000.0,104291573706.1,11218901887.6,30570930000.0,23697446380.0
2019-11-07,2554563000.0,40016560000.0,12299656800.0,104160383742.8,11253381801.2,31039450000.0,24161813790.0
2019-11-08,2617581000.0,40175550000.0,12278495400.0,104451669932.5,11167182017.2,31039450000.0,24065158130.0
2019-11-11,2622249000.0,40065480000.0,12498248400.0,105285504445.0,11188731963.2,30784520000.0,23941186740.0
2019-11-12,2587239000.0,40334540000.0,12698467800.0,105412247290.9,11046502319.6,30646720000.0,23922275850.0
2019-11-13,2563899000.0,40859100000.0,12535687800.0,106766394539.2,11231831855.2,30357340000.0,24119789590.0
2019-11-14,2534724000.0,37987920000.0,12418486200.0,106724146923.9,11294326698.6,30619160000.0,24214344040.0
2019-11-15,2528640000.0,38405100000.0,12470232580.0,104218974692.0,11394642428.4,30901650000.0,24712573360.0
2019-11-18,2560896000.0,38049270000.0,12250236260.0,103883703389.9,11486984988.6,30798300000.0,24819481600.0
2019-11-19,2553984000.0,38405100000.0,12001122780.0,104957448082.9,11523492512.4,30653610000.0,24915908640.0
2019-11-20,2525184000.0,38147430000.0,12179060980.0,104981552555.6,11334512389.2,30088630000.0,24526008000.0
2019-11-21,2539008000.0,37104480000.0,12224354340.0,104010799700.5,11471952478.8,29640780000.0,24880272560.0
2019-11-22,2557440000.0,37472580000.0,12185531460.0,102663140545.0,11598655061.4,30095520000.0,24972507120.0
2019-11-25,2630016000.0,38110620000.0,12476703060.0,102128459514.2,11590065055.8,30660500000.0,25033298080.0
2019-11-26,2631168000.0,37386690000.0,12471850200.0,102402373976.7,11581475050.2,30784520000.0,25100377760.0
2019-11-27,2693376000.0,37263990000.0,12701552240.0,103820155234.6,11733947649.6,31156580000.0,25427391200.0
2019-11-29,2653056000.0,37423500000.0,12510673080.0,102994029215.7,11519197509.6,31060120000.0,25159072480.0
2019-12-02,2689920000.0,37975650000.0,12598024560.0,103064151318.1,11413969941.0,30653610000.0,24976699600.0
2019-12-03,2695680000.0,37791600000.0,12441115420.0,102961159480.2,11351692400.4,29999060000.0,24913812400.0
2019-12-04,2646144000.0,38073810000.0,13031546720.0,101249741918.5,11512755005.4,30233320000.0,25175842400.0
2019-12-05,2562048000.0,38343750000.0,12931254280.0,102393608713.9,11650195095.0,30453800000.0,25364504000.0
2019-12-06,2664576000.0,38147430000.0,13463451260.0,102520705024.5,11748980159.4,30846530000.0,25588801680.0
2019-12-09,2648448000.0,39178110000.0,13552420360.0,102698201596.2,11781192680.4,31287490000.0,25536395680.0
2019-12-10,2776320000.0,39116760000.0,13500656520.0,101175237184.7,11764012669.2,31225480000.0,25488182160.0
2019-12-11,2793600000.0,38773200000.0,13560508460.0,102086824515.9,11899305257.4,31549310000.0,25850831680.0
2019-12-12,2871936000.0,39190380000.0,13955207740.0,102904185272.0,12053925358.2,32314100000.0,26200903760.0
2019-12-13,2876544000.0,38773200000.0,13764328580.0,104146661273.9,11978762809.2,32693050000.0,26337159360.0
2019-12-16,2900736000.0,38944980000.0,14184909780.0,103042238161.1,11858502730.8,32376110000.0,26454548800.0
